M/Z,Intensity
800.0,134.0
800.32,211.0
800.64014,93.0
800.9604,171.0
801.28076,267.0
801.60126,106.0
801.9219,114.0
802.2426,175.0
802.56354,129.0
802.8846,210.0
803.20575,173.0
803.52704,83.0
803.84845,114.0
804.17,164.0
804.49164,147.0
804.8134,93.0
805.1353,164.0
805.4574,125.0
805.7796,136.0
806.1019,233.0
806.4244,374.0
806.74695,84.0
807.06964,226.0
807.39246,259.0
807.7154,74.0
808.03845,172.0
808.3617,318.0
808.68506,84.0
809.00854,136.0
809.33215,253.0
809.6559,96.0
809.97974,155.0
810.3037,259.0
810.6278,121.0
810.9521,149.0
811.2765,187.0
811.601,108.0
811.92566,126.0
812.2504,178.0
812.5753,127.0
812.9003,128.0
813.22546,175.0
813.5508,135.0
813.8762,94.0
814.2018,158.0
814.52747,121.0
814.8533,109.0
815.1792,209.0
815.50525,121.0
815.8314,82.0
816.1578,172.0
816.48425,115.0
816.81085,111.0
817.1376,181.0
817.4644,116.0
817.7914,87.0
818.11847,153.0
818.44574,118.0
818.77313,88.0
819.10065,164.0
819.4283,120.0
819.75604,74.0
820.0839,181.0
820.412,126.0
820.7402,73.0
821.0685,157.0
821.3969,137.0
821.72546,74.0
822.05414,139.0
822.38293,156.0
822.7119,70.0
823.041,208.0
823.37024,135.0
823.6996,65.0
824.02905,202.0
824.35864,168.0
824.6884,254.0
825.0183,1917.0
825.3483,161.0
825.67847,149.0
826.0087,860.0
826.3391,161.0
826.6696,90.0
827.0003,362.0
827.3311,134.0
827.66205,66.0
827.9931,152.0
828.3243,164.0
828.65564,79.0
828.9871,108.0
829.3187,149.0
829.65045,80.0
829.9823,104.0
830.3143,153.0
830.6464,65.0
830.9787,112.0
831.3111,160.0
831.6436,68.0
831.97626,131.0
832.309,165.0
832.64197,88.0
832.97504,121.0
833.3082,148.0
833.64154,78.0
833.975,125.0
834.3086,233.0
834.64233,102.0
834.9762,155.0
835.3102,197.0
835.6443,89.0
835.9785,133.0
836.3129,155.0
836.64746,78.0
836.9821,156.0
837.3169,146.0
837.6518,68.0
837.9869,126.0
838.3221,130.0
838.6574,103.0
838.99286,338.0
839.3284,132.0
839.6642,69.0
840.00006,254.0
840.33606,156.0
840.6722,100.0
841.0084,410.0
841.34485,139.0
841.6814,94.0
842.01807,248.0
842.35486,151.0
842.6918,82.0
843.0289,186.0
843.3661,142.0
843.7034,82.0
844.0409,152.0
844.37854,113.0
844.7163,113.0
845.0542,335.0
845.3922,169.0
845.73035,99.0
846.06866,215.0
846.4071,133.0
846.74567,92.0
847.08435,179.0
847.42316,125.0
847.76215,78.0
848.10126,149.0
848.4405,110.0
848.77985,81.0
849.1194,124.0
849.45905,103.0
849.7988,53.0
850.13873,134.0
850.47876,96.0
850.819,98.0
851.1593,140.0
851.49976,98.0
851.84033,89.0
852.1811,143.0
852.522,96.0
852.863,98.0
853.2041,160.0
853.5454,80.0
853.88684,96.0
854.2284,136.0
854.57007,75.0
854.9119,231.0
855.2539,140.0
855.596,65.0
855.93823,178.0
856.2806,170.0
856.6231,81.0
856.96576,181.0
857.30853,162.0
857.6514,79.0
857.9945,137.0
858.3377,145.0
858.681,86.0
859.0245,167.0
859.3681,142.0
859.71185,65.0
860.0557,126.0
860.3997,124.0
860.7439,550.0
861.0882,496.0
861.4326,131.0
861.77716,377.0
862.1219,213.0
862.46674,97.0
862.8117,192.0
863.15686,172.0
863.50214,98.0
863.84753,101.0
864.19305,149.0
864.53876,90.0
864.8846,103.0
865.2305,156.0
865.5766,73.0
865.92285,100.0
866.2692,118.0
866.6157,73.0
866.96234,247.0
867.30914,140.0
867.65607,60.0
868.0031,173.0
868.35034,117.0
868.6977,72.0
869.04517,123.0
869.39276,101.0
869.74054,76.0
870.08844,125.0
870.43646,93.0
870.7846,58.0
871.13293,121.0
871.4814,105.0
871.82996,70.0
872.1787,154.0
872.5276,57.0
872.8766,134.0
873.2257,125.0
873.575,84.0
873.92444,109.0
874.274,141.0
874.6237,51.0
874.9736,105.0
875.32355,127.0
875.6737,72.0
876.024,128.0
876.3744,159.0
876.7249,183.0
877.0756,199.0
877.42645,125.0
877.7774,136.0
878.12854,133.0
878.4798,93.0
878.8312,111.0
879.18274,134.0
879.5344,86.0
879.8862,115.0
880.23816,142.0
880.5903,76.0
880.9425,120.0
881.29486,108.0
881.6474,65.0
882.00006,114.0
882.35284,105.0
882.7058,84.0
883.0589,142.0
883.4121,124.0
883.7655,75.0
884.119,141.0
884.47266,96.0
884.8264,86.0
885.18036,105.0
885.5344,66.0
885.8886,107.0
886.243,107.0
886.5975,70.0
886.9521,94.0
887.3069,126.0
887.6618,65.0
888.01685,113.0
888.3721,104.0
888.7274,94.0
889.0829,136.0
889.43854,134.0
889.7943,73.0
890.1502,134.0
890.5063,126.0
890.8625,93.0
891.2188,148.0
891.5753,94.0
891.93195,99.0
892.2887,154.0
892.6456,70.0
893.0027,131.0
893.35986,130.0
893.7172,66.0
894.0747,117.0
894.4323,114.0
894.7901,86.0
895.148,129.0
895.50604,65.0
895.86426,80.0
896.2226,130.0
896.58105,65.0
896.9397,95.0
897.29846,115.0
897.6574,50.0
898.0165,107.0
898.3757,112.0
898.73505,76.0
899.09454,110.0
899.45416,87.0
899.81396,72.0
900.1739,153.0
900.53394,70.0
900.89417,102.0
901.2545,137.0
901.615,80.0
901.97565,118.0
902.3364,123.0
902.6974,63.0
903.0585,128.0
903.4197,118.0
903.78107,74.0
904.1426,134.0
904.5042,95.0
904.866,85.0
905.22797,151.0
905.5901,59.0
905.95233,108.0
906.3147,139.0
906.67725,61.0
907.0399,110.0
907.4027,105.0
907.7657,67.0
908.1288,115.0
908.49207,98.0
908.85547,84.0
909.219,113.0
909.5827,73.0
909.94653,64.0
910.3105,134.0
910.6746,63.0
911.0389,107.0
911.4033,93.0
911.7679,77.0
912.13257,114.0
912.49744,85.0
912.8624,79.0
913.2276,125.0
913.5929,77.0
913.9583,108.0
914.3239,137.0
914.68964,62.0
915.05554,96.0
915.4216,87.0
915.7877,56.0
916.15405,120.0
916.5205,72.0
916.88715,63.0
917.2539,120.0
917.6208,61.0
917.98785,109.0
918.35504,110.0
918.7224,51.0
919.0899,102.0
919.4575,84.0
919.8253,70.0
920.19324,140.0
920.56134,55.0
920.92957,86.0
921.2979,102.0
921.66644,50.0
922.0351,118.0
922.40393,105.0
922.7729,54.0
923.14197,105.0
923.5112,82.0
923.8806,94.0
924.2502,114.0
924.6199,66.0
924.98975,96.0
925.35974,112.0
925.72986,77.0
926.10016,113.0
926.4706,92.0
926.8412,92.0
927.2119,133.0
927.5828,68.0
