M/Z,Intensity
800.0,69.0
800.32,134.0
800.64014,49.0
800.9604,122.0
801.28076,295.0
801.60126,77.0
801.9219,85.0
802.2426,154.0
802.56354,94.0
802.8846,169.0
803.20575,181.0
803.52704,64.0
803.84845,86.0
804.17,133.0
804.49164,91.0
804.8134,48.0
805.1353,107.0
805.4574,90.0
805.7796,45.0
806.1019,91.0
806.4244,95.0
806.74695,42.0
807.06964,90.0
807.39246,103.0
807.7154,44.0
808.03845,57.0
808.3617,117.0
808.68506,50.0
809.00854,72.0
809.33215,130.0
809.6559,54.0
809.97974,74.0
810.3037,130.0
810.6278,52.0
810.9521,63.0
811.2765,142.0
811.601,61.0
811.92566,67.0
812.2504,127.0
812.5753,59.0
812.9003,60.0
813.22546,96.0
813.5508,55.0
813.8762,49.0
814.2018,112.0
814.52747,62.0
814.8533,54.0
815.1792,116.0
815.50525,87.0
815.8314,53.0
816.1578,105.0
816.48425,82.0
816.81085,94.0
817.1376,169.0
817.4644,113.0
817.7914,50.0
818.11847,108.0
818.44574,81.0
818.77313,63.0
819.10065,125.0
819.4283,102.0
819.75604,48.0
820.0839,95.0
820.412,108.0
820.7402,66.0
821.0685,105.0
821.3969,108.0
821.72546,54.0
822.05414,76.0
822.38293,91.0
822.7119,57.0
823.041,156.0
823.37024,99.0
823.6996,62.0
824.02905,141.0
824.35864,131.0
824.6884,202.0
825.0183,2415.0
825.3483,183.0
825.67847,114.0
826.0087,1113.0
826.3391,125.0
826.6696,62.0
827.0003,335.0
827.3311,119.0
827.66205,51.0
827.9931,123.0
828.3243,105.0
828.65564,40.0
828.9871,62.0
829.3187,105.0
829.65045,54.0
829.9823,56.0
830.3143,133.0
830.6464,43.0
830.9787,58.0
831.3111,110.0
831.6436,42.0
831.97626,64.0
832.309,81.0
832.64197,44.0
832.97504,82.0
833.3082,133.0
833.64154,47.0
833.975,64.0
834.3086,125.0
834.64233,47.0
834.9762,85.0
835.3102,130.0
835.6443,51.0
835.9785,56.0
836.3129,122.0
836.64746,49.0
836.9821,110.0
837.3169,114.0
837.6518,48.0
837.9869,88.0
838.3221,119.0
838.6574,72.0
838.99286,356.0
839.3284,127.0
839.6642,54.0
840.00006,219.0
840.33606,140.0
840.6722,87.0
841.0084,491.0
841.34485,126.0
841.6814,70.0
842.01807,228.0
842.35486,158.0
842.6918,62.0
843.0289,155.0
843.3661,124.0
843.7034,55.0
844.0409,100.0
844.37854,112.0
844.7163,114.0
845.0542,386.0
845.3922,213.0
845.73035,95.0
846.06866,231.0
846.4071,177.0
846.74567,87.0
847.08435,177.0
847.42316,112.0
847.76215,68.0
848.10126,121.0
848.4405,100.0
848.77985,58.0
849.1194,91.0
849.45905,98.0
849.7988,53.0
850.13873,88.0
850.47876,86.0
850.819,48.0
851.1593,86.0
851.49976,68.0
851.84033,52.0
852.1811,104.0
852.522,65.0
852.863,51.0
853.2041,109.0
853.5454,81.0
853.88684,49.0
854.2284,104.0
854.57007,65.0
854.9119,259.0
855.2539,114.0
855.596,65.0
855.93823,189.0
856.2806,111.0
856.6231,49.0
856.96576,135.0
857.30853,101.0
857.6514,53.0
857.9945,101.0
858.3377,115.0
858.681,60.0
859.0245,127.0
859.3681,126.0
859.71185,43.0
860.0557,83.0
860.3997,113.0
860.7439,404.0
861.0882,781.0
861.4326,127.0
861.77716,281.0
862.1219,331.0
862.46674,112.0
862.8117,146.0
863.15686,144.0
863.50214,103.0
863.84753,88.0
864.19305,130.0
864.53876,66.0
864.8846,91.0
865.2305,118.0
865.5766,65.0
865.92285,82.0
866.2692,120.0
866.6157,57.0
866.96234,166.0
867.30914,130.0
867.65607,58.0
868.0031,100.0
868.35034,93.0
868.6977,53.0
869.04517,74.0
869.39276,93.0
869.74054,46.0
870.08844,70.0
870.43646,80.0
870.7846,69.0
871.13293,83.0
871.4814,75.0
871.82996,48.0
872.1787,84.0
872.5276,70.0
872.8766,80.0
873.2257,122.0
873.575,66.0
873.92444,66.0
874.274,105.0
874.6237,55.0
874.9736,58.0
875.32355,124.0
875.6737,50.0
876.024,75.0
876.3744,134.0
876.7249,131.0
877.0756,202.0
877.42645,123.0
877.7774,141.0
878.12854,142.0
878.4798,104.0
878.8312,97.0
879.18274,106.0
879.5344,67.0
879.8862,90.0
880.23816,142.0
880.5903,61.0
880.9425,79.0
881.29486,123.0
881.6474,55.0
882.00006,65.0
882.35284,112.0
882.7058,69.0
883.0589,118.0
883.4121,97.0
883.7655,56.0
884.119,78.0
884.47266,91.0
884.8264,71.0
885.18036,99.0
885.5344,79.0
885.8886,65.0
886.243,99.0
886.5975,60.0
886.9521,47.0
887.3069,112.0
887.6618,54.0
888.01685,63.0
888.3721,104.0
888.7274,57.0
889.0829,93.0
889.43854,207.0
889.7943,35.0
890.1502,76.0
890.5063,138.0
890.8625,58.0
891.2188,107.0
891.5753,85.0
891.93195,61.0
892.2887,93.0
892.6456,51.0
893.0027,79.0
893.35986,130.0
893.7172,43.0
894.0747,71.0
894.4323,132.0
894.7901,69.0
895.148,106.0
895.50604,86.0
895.86426,60.0
896.2226,97.0
896.58105,67.0
896.9397,46.0
897.29846,104.0
897.6574,61.0
898.0165,56.0
898.3757,126.0
898.73505,57.0
899.09454,92.0
899.45416,91.0
899.81396,55.0
900.1739,102.0
900.53394,76.0
900.89417,66.0
901.2545,114.0
901.615,46.0
901.97565,59.0
902.3364,100.0
902.6974,57.0
903.0585,68.0
903.4197,111.0
903.78107,70.0
904.1426,113.0
904.5042,106.0
904.866,73.0
905.22797,130.0
905.5901,74.0
905.95233,71.0
906.3147,108.0
906.67725,46.0
907.0399,65.0
907.4027,107.0
907.7657,41.0
908.1288,80.0
908.49207,120.0
908.85547,60.0
909.219,94.0
909.5827,47.0
909.94653,48.0
910.3105,85.0
910.6746,44.0
911.0389,81.0
911.4033,104.0
911.7679,55.0
912.13257,83.0
912.49744,71.0
912.8624,44.0
913.2276,98.0
913.5929,73.0
913.9583,42.0
914.3239,104.0
914.68964,43.0
915.05554,72.0
915.4216,88.0
915.7877,64.0
916.15405,76.0
916.5205,77.0
916.88715,52.0
917.2539,132.0
917.6208,68.0
917.98785,56.0
918.35504,104.0
918.7224,45.0
919.0899,84.0
919.4575,97.0
919.8253,45.0
920.19324,146.0
920.56134,58.0
920.92957,67.0
921.2979,101.0
921.66644,50.0
922.0351,66.0
922.40393,103.0
922.7729,59.0
923.14197,92.0
923.5112,82.0
923.8806,49.0
924.2502,95.0
924.6199,47.0
924.98975,59.0
925.35974,95.0
925.72986,46.0
926.10016,84.0
926.4706,83.0
926.8412,62.0
927.2119,92.0
927.5828,55.0
927.95386,48.0
928.325,106.0
928.69635,44.0
929.0678,76.0
929.43945,105.0
929.8112,50.0
930.18317,87.0
930.55524,78.0
930.9274,53.0
931.2998,102.0
931.6723,49.0
932.045,62.0
932.4178,97.0
932.7908,47.0
933.1639,88.0
933.5372,138.0
933.9106,39.0
934.2841,133.0
934.65784,55.0
935.0317,73.0
935.4057,122.0
935.77985,32.0
936.1542,68.0
936.5286,63.0
936.90326,49.0
937.278,121.0
937.65295,55.0
938.028,79.0
938.4032,129.0
938.77856,48.0
939.15405,74.0
939.5297,70.0
939.9055,43.0
940.2815,115.0
940.6576,51.0
941.0339,49.0
941.4103,91.0
941.78687,51.0
942.1636,86.0
942.54047,67.0
942.9175,65.0
943.2947,107.0
943.672,55.0
944.04944,70.0
944.42706,104.0
944.8048,51.0
945.18274,71.0
945.5608,67.0
945.939,67.0
946.3174,109.0
946.6959,57.0
947.0746,66.0
947.4534,85.0
947.8324,57.0
948.21155,114.0
948.5908,60.0
948.9703,55.0
949.34985,99.0
949.7296,55.0
950.1095,75.0
950.48956,104.0
950.86975,63.0
951.2501,91.0
951.6306,54.0
952.0113,61.0
952.3921,95.0
952.7731,41.0
953.1542,79.0
953.53546,72.0
953.9169,50.0
954.29846,109.0
954.6802,56.0
955.0621,69.0
955.4441,118.0
955.8263,55.0
956.2086,88.0
956.5911,81.0
956.97375,52.0
957.35657,94.0
957.7395,47.0
958.1226,73.0
958.50586,88.0
958.8893,42.0
959.2728,87.0
959.65656,54.0
960.0404,61.0
960.42444,92.0
