M/Z,Intensity
800.0,187.0
800.32,183.0
800.64014,61.0
800.9604,205.0
801.28076,534.0
801.60126,96.0
801.9219,132.0
802.2426,332.0
802.56354,96.0
802.8846,435.0
803.20575,243.0
803.52704,105.0
803.84845,232.0
804.17,243.0
804.49164,88.0
804.8134,90.0
805.1353,205.0
805.4574,119.0
805.7796,82.0
806.1019,192.0
806.4244,173.0
806.74695,66.0
807.06964,168.0
807.39246,180.0
807.7154,48.0
808.03845,151.0
808.3617,197.0
808.68506,51.0
809.00854,166.0
809.33215,216.0
809.6559,74.0
809.97974,132.0
810.3037,209.0
810.6278,66.0
810.9521,178.0
811.2765,196.0
811.601,60.0
811.92566,138.0
812.2504,169.0
812.5753,68.0
812.9003,117.0
813.22546,206.0
813.5508,77.0
813.8762,103.0
814.2018,186.0
814.52747,93.0
814.8533,126.0
815.1792,208.0
815.50525,116.0
815.8314,104.0
816.1578,195.0
816.48425,103.0
816.81085,142.0
817.1376,229.0
817.4644,147.0
817.7914,88.0
818.11847,214.0
818.44574,118.0
818.77313,109.0
819.10065,190.0
819.4283,122.0
819.75604,80.0
820.0839,194.0
820.412,129.0
820.7402,77.0
821.0685,204.0
821.3969,137.0
821.72546,54.0
822.05414,165.0
822.38293,138.0
822.7119,83.0
823.041,338.0
823.37024,147.0
823.6996,59.0
824.02905,241.0
824.35864,177.0
824.6884,683.0
825.0183,6035.0
825.3483,276.0
825.67847,236.0
826.0087,2637.0
826.3391,252.0
826.6696,105.0
827.0003,793.0
827.3311,183.0
827.66205,58.0
827.9931,258.0
828.3243,158.0
828.65564,60.0
828.9871,136.0
829.3187,184.0
829.65045,55.0
829.9823,108.0
830.3143,169.0
830.6464,53.0
830.9787,144.0
831.3111,183.0
831.6436,48.0
831.97626,114.0
832.309,169.0
832.64197,63.0
832.97504,143.0
833.3082,188.0
833.64154,59.0
833.975,134.0
834.3086,184.0
834.64233,56.0
834.9762,175.0
835.3102,173.0
835.6443,42.0
835.9785,144.0
836.3129,164.0
836.64746,74.0
836.9821,280.0
837.3169,166.0
837.6518,53.0
837.9869,164.0
838.3221,143.0
838.6574,89.0
838.99286,445.0
839.3284,150.0
839.6642,61.0
840.00006,284.0
840.33606,174.0
840.6722,183.0
841.0084,895.0
841.34485,193.0
841.6814,121.0
842.01807,516.0
842.35486,215.0
842.6918,74.0
843.0289,334.0
843.3661,177.0
843.7034,58.0
844.0409,204.0
844.37854,150.0
844.7163,94.0
845.0542,350.0
845.3922,435.0
845.73035,87.0
846.06866,207.0
846.4071,257.0
846.74567,122.0
847.08435,217.0
847.42316,145.0
847.76215,86.0
848.10126,190.0
848.4405,120.0
848.77985,70.0
849.1194,164.0
849.45905,122.0
849.7988,81.0
850.13873,183.0
850.47876,115.0
850.819,84.0
851.1593,191.0
851.49976,86.0
851.84033,75.0
852.1811,167.0
852.522,87.0
852.863,105.0
853.2041,182.0
853.5454,83.0
853.88684,116.0
854.2284,166.0
854.57007,68.0
854.9119,467.0
855.2539,163.0
855.596,74.0
855.93823,257.0
