M/Z,Intensity
800.0,329.0
800.32,404.0
800.64014,183.0
800.9604,444.0
801.28076,892.0
801.60126,317.0
801.9219,293.0
802.2426,534.0
802.56354,407.0
802.8846,456.0
803.20575,579.0
803.52704,304.0
803.84845,201.0
804.17,472.0
804.49164,355.0
804.8134,144.0
805.1353,343.0
805.4574,328.0
805.7796,136.0
806.1019,309.0
806.4244,602.0
806.74695,152.0
807.06964,306.0
807.39246,464.0
807.7154,192.0
808.03845,307.0
808.3617,702.0
808.68506,258.0
809.00854,276.0
809.33215,516.0
809.6559,289.0
809.97974,241.0
810.3037,428.0
810.6278,331.0
810.9521,239.0
811.2765,367.0
811.601,281.0
811.92566,172.0
812.2504,400.0
812.5753,295.0
812.9003,196.0
813.22546,391.0
813.5508,265.0
813.8762,164.0
814.2018,355.0
814.52747,271.0
814.8533,170.0
815.1792,392.0
815.50525,320.0
815.8314,147.0
816.1578,340.0
816.48425,338.0
816.81085,223.0
817.1376,542.0
817.4644,315.0
817.7914,157.0
818.11847,388.0
818.44574,326.0
818.77313,146.0
819.10065,357.0
819.4283,322.0
819.75604,122.0
820.0839,321.0
820.412,344.0
820.7402,174.0
821.0685,319.0
821.3969,346.0
821.72546,131.0
822.05414,280.0
822.38293,314.0
822.7119,176.0
823.041,861.0
823.37024,348.0
823.6996,164.0
824.02905,597.0
824.35864,402.0
824.6884,404.0
825.0183,7614.0
825.3483,568.0
825.67847,262.0
826.0087,3343.0
826.3391,463.0
826.6696,224.0
827.0003,1072.0
827.3311,386.0
827.66205,181.0
827.9931,380.0
828.3243,417.0
828.65564,193.0
828.9871,217.0
829.3187,399.0
829.65045,158.0
829.9823,210.0
830.3143,388.0
830.6464,178.0
830.9787,223.0
831.3111,312.0
831.6436,149.0
831.97626,187.0
832.309,363.0
832.64197,226.0
832.97504,224.0
833.3082,371.0
833.64154,172.0
833.975,200.0
834.3086,401.0
834.64233,277.0
834.9762,265.0
835.3102,410.0
835.6443,244.0
835.9785,246.0
836.3129,363.0
836.64746,252.0
836.9821,316.0
837.3169,331.0
837.6518,185.0
837.9869,245.0
838.3221,332.0
838.6574,238.0
838.99286,1826.0
839.3284,404.0
839.6642,178.0
840.00006,901.0
840.33606,386.0
840.6722,225.0
841.0084,1534.0
841.34485,397.0
841.6814,167.0
842.01807,743.0
842.35486,358.0
842.6918,186.0
843.0289,502.0
843.3661,335.0
843.7034,177.0
844.0409,334.0
844.37854,375.0
844.7163,241.0
845.0542,2036.0
845.3922,809.0
845.73035,248.0
846.06866,1153.0
846.4071,540.0
846.74567,272.0
847.08435,744.0
847.42316,341.0
847.76215,212.0
848.10126,440.0
848.4405,324.0
848.77985,163.0
849.1194,357.0
849.45905,277.0
849.7988,163.0
850.13873,273.0
850.47876,286.0
850.819,163.0
851.1593,301.0
851.49976,227.0
851.84033,141.0
852.1811,313.0
852.522,278.0
852.863,181.0
853.2041,349.0
853.5454,190.0
853.88684,168.0
854.2284,399.0
854.57007,222.0
854.9119,882.0
855.2539,400.0
855.596,165.0
855.93823,499.0
856.2806,389.0
856.6231,210.0
856.96576,612.0
857.30853,425.0
857.6514,181.0
857.9945,429.0
858.3377,386.0
858.681,192.0
859.0245,411.0
859.3681,375.0
859.71185,129.0
860.0557,279.0
860.3997,357.0
860.7439,1117.0
861.0882,3801.0
861.4326,516.0
861.77716,795.0
862.1219,1598.0
862.46674,391.0
862.8117,516.0
863.15686,602.0
863.50214,296.0
863.84753,326.0
864.19305,385.0
864.53876,250.0
864.8846,307.0
865.2305,327.0
865.5766,245.0
865.92285,235.0
866.2692,364.0
866.6157,192.0
866.96234,478.0
867.30914,333.0
867.65607,164.0
868.0031,332.0
868.35034,302.0
868.6977,143.0
869.04517,271.0
869.39276,305.0
869.74054,141.0
870.08844,204.0
870.43646,286.0
870.7846,181.0
871.13293,248.0
871.4814,223.0
871.82996,149.0
872.1787,288.0
872.5276,214.0
872.8766,430.0
873.2257,326.0
873.575,209.0
873.92444,297.0
874.274,354.0
874.6237,212.0
874.9736,208.0
875.32355,316.0
875.6737,138.0
876.024,253.0
876.3744,408.0
876.7249,378.0
877.0756,799.0
877.42645,367.0
877.7774,349.0
878.12854,437.0
878.4798,306.0
878.8312,322.0
879.18274,310.0
879.5344,217.0
879.8862,257.0
880.23816,413.0
880.5903,202.0
880.9425,248.0
881.29486,365.0
881.6474,163.0
882.00006,230.0
882.35284,337.0
882.7058,167.0
883.0589,338.0
883.4121,273.0
883.7655,141.0
884.119,295.0
884.47266,281.0
884.8264,163.0
885.18036,332.0
885.5344,248.0
885.8886,171.0
886.243,282.0
886.5975,185.0
886.9521,190.0
887.3069,358.0
887.6618,133.0
888.01685,209.0
888.3721,305.0
888.7274,169.0
889.0829,295.0
889.43854,545.0
889.7943,148.0
890.1502,268.0
890.5063,441.0
890.8625,133.0
891.2188,328.0
891.5753,297.0
891.93195,172.0
892.2887,332.0
892.6456,168.0
893.0027,261.0
893.35986,297.0
893.7172,142.0
894.0747,234.0
894.4323,299.0
894.7901,198.0
895.148,289.0
895.50604,213.0
895.86426,181.0
896.2226,324.0
896.58105,181.0
896.9397,172.0
897.29846,310.0
897.6574,128.0
898.0165,228.0
898.3757,336.0
898.73505,139.0
899.09454,254.0
899.45416,284.0
899.81396,146.0
900.1739,329.0
900.53394,251.0
900.89417,163.0
901.2545,309.0
901.615,174.0
901.97565,226.0
902.3364,327.0
902.6974,148.0
903.0585,233.0
903.4197,313.0
903.78107,134.0
904.1426,325.0
904.5042,358.0
904.866,179.0
905.22797,372.0
905.5901,272.0
905.95233,197.0
906.3147,392.0
906.67725,155.0
907.0399,200.0
907.4027,310.0
907.7657,129.0
908.1288,232.0
908.49207,256.0
908.85547,153.0
909.219,253.0
909.5827,150.0
909.94653,156.0
910.3105,291.0
910.6746,135.0
911.0389,224.0
911.4033,258.0
911.7679,123.0
912.13257,254.0
912.49744,202.0
912.8624,127.0
913.2276,288.0
913.5929,199.0
913.9583,158.0
914.3239,329.0
914.68964,126.0
915.05554,230.0
915.4216,283.0
915.7877,123.0
916.15405,234.0
916.5205,279.0
916.88715,149.0
917.2539,303.0
917.6208,164.0
917.98785,222.0
918.35504,350.0
918.7224,171.0
919.0899,213.0
919.4575,288.0
919.8253,133.0
920.19324,322.0
920.56134,207.0
920.92957,169.0
921.2979,340.0
921.66644,158.0
922.0351,206.0
922.40393,312.0
922.7729,126.0
923.14197,255.0
923.5112,270.0
923.8806,155.0
924.2502,280.0
924.6199,151.0
924.98975,180.0
925.35974,274.0
925.72986,145.0
926.10016,262.0
926.4706,257.0
926.8412,149.0
927.2119,294.0
927.5828,184.0
927.95386,171.0
928.325,309.0
928.69635,153.0
929.0678,222.0
929.43945,311.0
929.8112,131.0
930.18317,263.0
930.55524,271.0
930.9274,167.0
931.2998,283.0
931.6723,158.0
932.045,204.0
932.4178,278.0
932.7908,138.0
933.1639,269.0
933.5372,400.0
933.9106,146.0
934.2841,366.0
934.65784,215.0
935.0317,170.0
935.4057,320.0
935.77985,122.0
936.1542,252.0
936.5286,215.0
936.90326,153.0
937.278,286.0
937.65295,157.0
938.028,189.0
938.4032,283.0
938.77856,105.0
939.15405,238.0
939.5297,205.0
939.9055,142.0
940.2815,282.0
940.6576,173.0
941.0339,201.0
941.4103,281.0
941.78687,135.0
942.1636,261.0
942.54047,204.0
942.9175,178.0
943.2947,257.0
943.672,157.0
944.04944,236.0
944.42706,279.0
944.8048,119.0
945.18274,248.0
945.5608,217.0
945.939,188.0
946.3174,326.0
946.6959,133.0
947.0746,214.0
947.4534,311.0
947.8324,138.0
948.21155,381.0
948.5908,234.0
948.9703,170.0
949.34985,378.0
949.7296,138.0
950.1095,209.0
950.48956,279.0
950.86975,136.0
951.2501,254.0
951.6306,171.0
952.0113,200.0
952.3921,310.0
952.7731,122.0
953.1542,228.0
953.53546,236.0
953.9169,132.0
954.29846,292.0
954.6802,156.0
955.0621,227.0
955.4441,301.0
955.8263,129.0
956.2086,242.0
956.5911,191.0
956.97375,185.0
957.35657,305.0
957.7395,130.0
958.1226,221.0
958.50586,287.0
958.8893,150.0
959.2728,302.0
959.65656,163.0
960.0404,193.0
960.42444,278.0
960.8086,133.0
961.19293,271.0
961.5774,186.0
961.96204,164.0
962.3468,302.0
962.73175,143.0
963.1168,229.0
963.5021,227.0
963.88745,182.0
964.273,250.0
964.6587,145.0
965.04456,206.0
965.4306,307.0
965.8168,144.0
966.2031,273.0
966.5896,194.0
966.97626,186.0
967.36304,259.0
967.75,126.0
968.1371,260.0
968.52435,217.0
968.91174,158.0
969.2993,310.0
969.687,166.0
970.0749,337.0
970.4629,313.0
970.8511,202.0
971.23944,293.0
971.6279,192.0
972.0166,221.0
972.4054,327.0
972.7944,141.0
973.1835,248.0
973.57275,263.0
973.96216,169.0
974.35175,289.0
974.7415,154.0
975.1314,187.0
975.5215,300.0
975.9117,146.0
976.30206,281.0
976.69257,183.0
977.08325,216.0
977.47406,454.0
977.86505,152.0
978.2562,333.0
978.6475,196.0
979.039,207.0
979.4306,268.0
979.8224,139.0
980.2143,263.0
980.6064,215.0
980.99866,198.0
981.39105,252.0
981.7836,121.0
982.17633,259.0
982.5692,214.0
982.9622,172.0
983.3554,257.0
983.7488,165.0
984.1423,260.0
984.53595,238.0
984.92975,167.0
985.3237,291.0
985.71783,174.0
986.1121,285.0
986.5066,227.0
986.9012,184.0
987.29596,266.0
987.69086,163.0
988.08594,223.0
988.4812,238.0
988.8766,160.0
989.27216,268.0
989.66785,180.0
990.0637,255.0
990.4597,248.0
990.8559,165.0
991.25226,294.0
991.64874,195.0
992.0454,310.0
992.4422,291.0
992.8392,160.0
993.2363,301.0
993.6336,219.0
994.03107,219.0
994.42865,255.0
994.8264,150.0
995.22437,267.0
995.62244,195.0
996.0207,231.0
996.4191,266.0
996.8177,151.0
997.21643,279.0
997.6153,225.0
998.01434,211.0
998.4136,262.0
998.8129,139.0
999.21246,248.0
999.6121,220.0
1000.01196,215.0
1000.412,280.0
1000.81213,162.0
1001.21246,272.0
1001.613,227.0
1002.0136,205.0
1002.4144,271.0
1002.81537,151.0
1003.2165,245.0
1003.6178,192.0
1004.0192,202.0
1004.42084,280.0
1004.82263,144.0
1005.22455,249.0
1005.62665,205.0
1006.0289,345.0
1006.4313,281.0
1006.83386,186.0
1007.2366,289.0
1007.63947,193.0
1008.04254,306.0
1008.44574,254.0
1008.8491,201.0
1009.2527,269.0
1009.6564,167.0
1010.06024,262.0
1010.4643,268.0
1010.86847,157.0
1011.2728,266.0
1011.6773,157.0
1012.082,269.0
1012.4868,240.0
1012.8918,200.0
1013.29694,306.0
1013.7023,209.0
1014.1077,454.0
1014.51337,239.0
1014.9192,337.0
1015.32513,267.0
1015.73126,162.0
1016.1376,261.0
1016.544,233.0
1016.9506,182.0
1017.3574,327.0
1017.76434,152.0
1018.17145,229.0
1018.57874,222.0
1018.98615,172.0
1019.39374,345.0
1019.8015,159.0
1020.2094,235.0
1020.6175,201.0
1021.02576,194.0
1021.43414,402.0
1021.8427,161.0
1022.25146,255.0
1022.66034,238.0
1023.0694,217.0
1023.47864,290.0
1023.888,177.0
1024.2976,314.0
1024.7073,166.0
1025.1172,197.0
1025.5272,228.0
1025.9374,164.0
1026.3478,293.0
1026.7583,160.0
1027.169,231.0
1027.5798,174.0
1027.9908,469.0
1028.4021,252.0
1028.8135,227.0
1029.225,295.0
1029.6367,215.0
1030.0486,466.0
1030.4606,240.0
1030.8728,287.0
1031.2852,254.0
1031.6976,168.0
1032.1104,238.0
1032.5232,240.0
1032.9362,205.0
1033.3494,250.0
1033.7627,249.0
1034.1761,395.0
1034.5898,205.0
1035.0037,373.0
1035.4177,260.0
1035.8319,287.0
1036.2462,287.0
1036.6608,238.0
1037.0754,291.0
1037.4902,278.0
1037.9053,214.0
1038.3204,299.0
1038.7357,146.0
1039.1512,215.0
1039.5669,228.0
1039.9827,169.0
1040.3987,305.0
1040.8148,145.0
1041.2312,254.0
1041.6477,203.0
1042.0643,210.0
1042.4812,244.0
1042.8982,140.0
1043.3153,304.0
1043.7327,227.0
1044.1501,335.0
1044.5677,265.0
1044.9856,269.0
1045.4036,262.0
1045.8218,207.0
1046.2401,256.0
1046.6586,209.0
1047.0773,235.0
1047.4961,250.0
1047.915,198.0
1048.3342,286.0
1048.7535,154.0
1049.1731,250.0
1049.5928,267.0
1050.0126,1215.0
1050.4326,265.0
1050.8528,714.0
1051.2731,293.0
1051.6936,283.0
1052.1143,556.0
1052.5352,232.0
1052.9562,321.0
1053.3773,253.0
1053.7987,228.0
1054.2202,246.0
1054.6418,191.0
1055.0637,237.0
1055.4857,213.0
1055.908,251.0
1056.3303,255.0
1056.7528,177.0
1057.1755,231.0
1057.5984,234.0
1058.0215,205.0
1058.4447,255.0
1058.868,159.0
1059.2916,249.0
1059.7153,189.0
1060.1392,244.0
1060.5632,343.0
1060.9874,239.0
1061.4119,313.0
1061.8364,198.0
1062.2611,265.0
1062.686,189.0
1063.1111,213.0
1063.5364,224.0
1063.9618,149.0
1064.3873,187.0
1064.8131,141.0
1065.239,240.0
1065.6652,411.0
1066.0914,944.0
1066.5178,307.0
1066.9445,651.0
1067.3712,261.0
1067.7982,345.0
1068.2253,269.0
1068.6526,227.0
1069.0801,261.0
1069.5077,234.0
1069.9355,231.0
1070.3635,246.0
1070.7916,192.0
1071.22,256.0
1071.6484,253.0
1072.0771,370.0
1072.506,260.0
1072.9349,308.0
1073.3641,281.0
1073.7935,235.0
1074.223,252.0
1074.6527,191.0
1075.0825,225.0
1075.5126,254.0
1075.9427,180.0
1076.3732,254.0
1076.8037,172.0
1077.2344,241.0
1077.6653,209.0
1078.0963,313.0
1078.5276,235.0
1078.959,255.0
1079.3906,213.0
1079.8224,191.0
1080.2543,232.0
1080.6864,160.0
1081.1187,216.0
1081.5511,245.0
1081.9838,294.0
1082.4165,252.0
1082.8495,216.0
1083.2826,269.0
1083.716,202.0
1084.1494,229.0
1084.5831,189.0
1085.017,194.0
1085.4509,248.0
1085.8851,183.0
1086.3195,289.0
1086.754,173.0
1087.1887,212.0
1087.6235,224.0
1088.0586,278.0
1088.4938,238.0
1088.9292,208.0
1089.3647,227.0
1089.8005,187.0
1090.2365,266.0
1090.6725,195.0
1091.1088,224.0
1091.5452,263.0
1091.9818,187.0
1092.4186,273.0
1092.8556,152.0
1093.2927,271.0
1093.7301,213.0
1094.1676,257.0
1094.6052,205.0
1095.0431,208.0
1095.4811,288.0
1095.9193,212.0
1096.3577,249.0
1096.7963,168.0
1097.235,215.0
1097.6738,206.0
1098.1129,206.0
1098.5521,234.0
1098.9916,189.0
1099.4312,234.0
1099.871,205.0
1100.3109,216.0
1100.751,181.0
1101.1913,216.0
1101.6317,205.0
1102.0724,185.0
1102.5132,252.0
1102.9542,157.0
1103.3954,268.0
1103.8368,199.0
1104.2783,247.0
1104.72,170.0
1105.1619,195.0
1105.6039,242.0
1106.0461,192.0
1106.4885,250.0
1106.9312,155.0
1107.3739,263.0
1107.8169,165.0
1108.26,231.0
1108.7034,193.0
1109.1469,206.0
1109.5905,231.0
1110.0343,214.0
1110.4783,255.0
1110.9225,153.0
1111.3668,301.0
1111.8114,171.0
1112.2561,224.0
1112.701,194.0
1113.1461,167.0
1113.5914,197.0
1114.0369,187.0
1114.4824,250.0
1114.9282,148.0
1115.3741,251.0
1115.8203,178.0
1116.2666,224.0
1116.7131,187.0
1117.1598,195.0
1117.6067,221.0
1118.0537,186.0
1118.501,226.0
1118.9484,148.0
1119.396,223.0
1119.8438,161.0
1120.2917,209.0
1120.7399,167.0
1121.1881,190.0
1121.6366,207.0
1122.0852,166.0
1122.534,232.0
1122.983,174.0
1123.4323,217.0
1123.8816,156.0
1124.3312,247.0
1124.7809,148.0
1125.2308,191.0
1125.6809,204.0
1126.1312,186.0
1126.5817,198.0
1127.0323,179.0
1127.4832,231.0
1127.9342,178.0
1128.3854,225.0
1128.8367,154.0
1129.2882,239.0
1129.7399,172.0
1130.1918,197.0
1130.6438,225.0
1131.0961,202.0
1131.5485,270.0
1132.0011,171.0
1132.4539,274.0
1132.9069,175.0
1133.36,298.0
1133.8134,148.0
1134.2668,244.0
1134.7206,143.0
1135.1744,173.0
1135.6285,197.0
1136.0828,186.0
1136.5372,227.0
1136.9918,193.0
1137.4467,263.0
1137.9016,134.0
1138.3568,249.0
1138.8121,170.0
1139.2677,234.0
1139.7234,169.0
1140.1793,151.0
1140.6354,196.0
1141.0917,151.0
1141.5481,257.0
1142.0048,147.0
1142.4615,226.0
1142.9186,131.0
1143.3757,219.0
1143.8331,137.0
1144.2906,200.0
1144.7484,198.0
1145.2063,221.0
1145.6644,187.0
1146.1227,194.0
1146.5812,198.0
1147.0398,173.0
1147.4987,241.0
1147.9576,167.0
1148.4169,447.0
1148.8762,173.0
1149.3358,333.0
1149.7955,166.0
1150.2555,238.0
1150.7156,208.0
1151.1759,206.0
1151.6364,232.0
1152.097,195.0
1152.5579,220.0
1153.0189,195.0
1153.4801,292.0
1153.9415,166.0
1154.4031,277.0
1154.8649,172.0
1155.3268,236.0
1155.789,151.0
1156.2512,228.0
1156.7137,185.0
1157.1764,211.0
1157.6393,246.0
1158.1023,179.0
1158.5656,247.0
1159.0289,179.0
1159.4926,261.0
1159.9563,166.0
1160.4203,249.0
1160.8844,165.0
1161.3488,244.0
1161.8134,154.0
1162.2781,246.0
1162.743,165.0
1163.2081,200.0
1163.6735,194.0
1164.1389,151.0
1164.6046,217.0
1165.0704,153.0
1165.5365,226.0
1166.0027,178.0
1166.4691,252.0
1166.9357,155.0
1167.4025,259.0
1167.8694,133.0
1168.3365,271.0
1168.8038,153.0
1169.2714,236.0
1169.739,210.0
1170.2069,210.0
1170.675,207.0
1171.1433,217.0
1171.6118,230.0
1172.0804,181.0
1172.5493,237.0
1173.0183,184.0
1173.4875,305.0
1173.9569,161.0
1174.4265,335.0
1174.8962,151.0
1175.3662,284.0
1175.8363,180.0
1176.3066,240.0
1176.7772,183.0
1177.2479,220.0
1177.7189,178.0
1178.19,174.0
1178.6613,193.0
1179.1327,183.0
1179.6044,221.0
1180.0762,200.0
1180.5482,223.0
1181.0204,192.0
1181.4928,234.0
1181.9655,195.0
1182.4382,262.0
1182.9113,188.0
1183.3844,256.0
1183.8578,169.0
1184.3313,236.0
1184.805,166.0
1185.2789,268.0
1185.753,223.0
1186.2273,196.0
1186.7018,239.0
1187.1765,196.0
1187.6514,201.0
1188.1265,178.0
1188.6017,240.0
1189.0771,174.0
1189.5527,211.0
1190.0286,151.0
1190.5045,241.0
1190.9807,152.0
1191.4572,208.0
1191.9337,173.0
1192.4105,248.0
1192.8875,156.0
1193.3646,248.0
1193.8419,142.0
1194.3195,240.0
1194.7972,187.0
1195.2751,218.0
1195.7533,189.0
1196.2316,269.0
1196.7101,215.0
1197.1887,230.0
1197.6676,247.0
1198.1467,199.0
1198.626,263.0
1199.1055,184.0
1199.5851,262.0
1200.065,158.0
1200.5449,223.0
1201.0251,179.0
1201.5056,251.0
1201.9862,165.0
1202.467,261.0
1202.948,188.0
1203.4292,245.0
1203.9105,137.0
1204.3921,257.0
1204.8739,151.0
1205.3558,238.0
1205.838,175.0
1206.3203,244.0
1206.8029,151.0
1207.2855,246.0
1207.7684,189.0
1208.2516,216.0
1208.7349,204.0
1209.2184,208.0
1209.702,194.0
1210.1859,190.0
1210.67,198.0
1211.1543,174.0
1211.6388,255.0
1212.1234,187.0
1212.6083,213.0
1213.0933,153.0
1213.5785,208.0
1214.064,158.0
1214.5496,232.0
1215.0354,174.0
1215.5214,242.0
1216.0076,178.0
1216.494,220.0
1216.9806,191.0
1217.4674,220.0
1217.9543,191.0
1218.4415,238.0
1218.929,179.0
1219.4165,213.0
1219.9043,191.0
1220.3922,233.0
1220.8804,185.0
1221.3688,251.0
1221.8573,169.0
1222.3461,234.0
1222.835,186.0
1223.3241,216.0
1223.8135,178.0
1224.303,280.0
1224.7927,211.0
1225.2826,260.0
1225.7727,198.0
1226.2631,232.0
1226.7535,207.0
1227.2443,255.0
1227.7351,221.0
1228.2262,211.0
1228.7175,203.0
1229.209,234.0
1229.7007,244.0
1230.1925,192.0
1230.6846,216.0
1231.1769,202.0
1231.6693,201.0
1232.162,200.0
1232.6549,227.0
1233.148,210.0
1233.6412,202.0
1234.1346,192.0
1234.6283,203.0
1235.1222,181.0
1235.6162,230.0
1236.1105,195.0
1236.6049,223.0
1237.0995,190.0
1237.5944,228.0
1238.0894,181.0
1238.5846,198.0
1239.0801,247.0
1239.5757,232.0
1240.0715,238.0
1240.5675,258.0
1241.0637,230.0
1241.5602,248.0
1242.0568,223.0
1242.5536,254.0
1243.0507,197.0
1243.5479,222.0
1244.0453,169.0
1244.5428,224.0
1245.0406,186.0
1245.5387,216.0
