M/Z,Intensity
800.0,362.0
800.32,388.0
800.64014,196.0
800.9604,811.0
801.28076,891.0
801.60126,214.0
801.9219,426.0
802.2426,533.0
802.56354,280.0
802.8846,774.0
803.20575,470.0
803.52704,299.0
803.84845,315.0
804.17,490.0
804.49164,467.0
804.8134,158.0
805.1353,420.0
805.4574,383.0
805.7796,143.0
806.1019,376.0
806.4244,1005.0
806.74695,181.0
807.06964,349.0
807.39246,617.0
807.7154,139.0
808.03845,305.0
808.3617,1338.0
808.68506,254.0
809.00854,297.0
809.33215,658.0
809.6559,323.0
809.97974,273.0
810.3037,576.0
810.6278,491.0
810.9521,319.0
811.2765,406.0
811.601,335.0
811.92566,248.0
812.2504,366.0
812.5753,313.0
812.9003,296.0
813.22546,374.0
813.5508,237.0
813.8762,203.0
814.2018,358.0
814.52747,306.0
814.8533,247.0
815.1792,372.0
815.50525,358.0
815.8314,183.0
816.1578,373.0
816.48425,319.0
816.81085,447.0
817.1376,673.0
817.4644,249.0
817.7914,212.0
818.11847,534.0
818.44574,293.0
818.77313,175.0
819.10065,373.0
819.4283,286.0
819.75604,141.0
820.0839,349.0
820.412,281.0
820.7402,191.0
821.0685,407.0
821.3969,305.0
821.72546,137.0
822.05414,337.0
822.38293,293.0
822.7119,253.0
823.041,1779.0
823.37024,343.0
823.6996,202.0
824.02905,1105.0
824.35864,444.0
824.6884,787.0
825.0183,11402.0
825.3483,599.0
825.67847,354.0
826.0087,4788.0
826.3391,526.0
826.6696,234.0
827.0003,1540.0
827.3311,367.0
827.66205,156.0
827.9931,471.0
828.3243,534.0
828.65564,185.0
828.9871,290.0
829.3187,458.0
829.65045,169.0
829.9823,275.0
830.3143,426.0
830.6464,156.0
830.9787,258.0
831.3111,338.0
831.6436,149.0
831.97626,252.0
832.309,466.0
832.64197,229.0
832.97504,293.0
833.3082,400.0
833.64154,190.0
833.975,276.0
834.3086,480.0
834.64233,287.0
834.9762,277.0
835.3102,398.0
835.6443,271.0
835.9785,294.0
836.3129,391.0
836.64746,206.0
836.9821,347.0
837.3169,371.0
837.6518,167.0
837.9869,295.0
838.3221,305.0
838.6574,328.0
838.99286,3818.0
839.3284,359.0
839.6642,275.0
840.00006,1817.0
840.33606,434.0
840.6722,324.0
841.0084,2444.0
841.34485,417.0
841.6814,208.0
842.01807,1133.0
842.35486,427.0
842.6918,212.0
843.0289,722.0
843.3661,324.0
843.7034,159.0
844.0409,432.0
844.37854,309.0
844.7163,642.0
845.0542,4243.0
845.3922,695.0
845.73035,531.0
846.06866,2299.0
846.4071,490.0
846.74567,434.0
847.08435,1246.0
847.42316,335.0
847.76215,287.0
848.10126,626.0
848.4405,296.0
848.77985,175.0
849.1194,374.0
849.45905,312.0
849.7988,182.0
850.13873,344.0
850.47876,226.0
850.819,174.0
851.1593,310.0
851.49976,211.0
851.84033,159.0
852.1811,325.0
852.522,249.0
852.863,193.0
853.2041,318.0
853.5454,230.0
853.88684,177.0
854.2284,344.0
854.57007,217.0
854.9119,1300.0
855.2539,392.0
855.596,173.0
855.93823,702.0
856.2806,420.0
856.6231,263.0
856.96576,793.0
857.30853,380.0
857.6514,172.0
857.9945,487.0
858.3377,394.0
858.681,180.0
859.0245,496.0
859.3681,351.0
859.71185,155.0
860.0557,349.0
860.3997,353.0
860.7439,3300.0
861.0882,6000.0
861.4326,402.0
861.77716,2251.0
862.1219,2111.0
862.46674,308.0
862.8117,1120.0
863.15686,679.0
863.50214,265.0
863.84753,520.0
864.19305,362.0
864.53876,236.0
864.8846,458.0
865.2305,320.0
865.5766,225.0
865.92285,285.0
866.2692,390.0
866.6157,190.0
866.96234,721.0
867.30914,315.0
867.65607,140.0
868.0031,415.0
868.35034,280.0
868.6977,133.0
869.04517,309.0
869.39276,270.0
869.74054,145.0
870.08844,248.0
870.43646,250.0
870.7846,204.0
871.13293,270.0
871.4814,202.0
871.82996,158.0
872.1787,264.0
872.5276,201.0
872.8766,576.0
873.2257,356.0
873.575,182.0
873.92444,343.0
874.274,371.0
874.6237,160.0
874.9736,299.0
875.32355,324.0
875.6737,138.0
876.024,281.0
876.3744,335.0
876.7249,784.0
877.0756,1125.0
877.42645,303.0
877.7774,706.0
878.12854,428.0
878.4798,253.0
878.8312,540.0
879.18274,319.0
879.5344,217.0
879.8862,305.0
880.23816,354.0
880.5903,165.0
880.9425,309.0
881.29486,322.0
881.6474,145.0
882.00006,281.0
882.35284,292.0
882.7058,180.0
883.0589,405.0
883.4121,270.0
883.7655,196.0
884.119,307.0
884.47266,255.0
884.8264,214.0
885.18036,267.0
885.5344,201.0
885.8886,172.0
886.243,282.0
886.5975,145.0
886.9521,197.0
887.3069,310.0
887.6618,110.0
888.01685,231.0
888.3721,268.0
888.7274,163.0
889.0829,342.0
889.43854,447.0
889.7943,172.0
890.1502,267.0
890.5063,435.0
890.8625,176.0
891.2188,312.0
891.5753,229.0
891.93195,167.0
892.2887,373.0
892.6456,149.0
893.0027,308.0
893.35986,322.0
893.7172,139.0
894.0747,299.0
894.4323,295.0
894.7901,268.0
895.148,265.0
895.50604,173.0
895.86426,184.0
896.2226,316.0
896.58105,131.0
896.9397,210.0
897.29846,324.0
897.6574,136.0
898.0165,251.0
898.3757,280.0
898.73505,187.0
899.09454,275.0
899.45416,240.0
899.81396,181.0
900.1739,361.0
900.53394,210.0
900.89417,197.0
901.2545,318.0
901.615,140.0
901.97565,215.0
902.3364,303.0
902.6974,140.0
903.0585,270.0
903.4197,261.0
903.78107,139.0
904.1426,355.0
904.5042,288.0
904.866,223.0
905.22797,264.0
905.5901,175.0
905.95233,218.0
906.3147,353.0
906.67725,118.0
907.0399,227.0
907.4027,235.0
907.7657,116.0
908.1288,254.0
908.49207,243.0
908.85547,161.0
909.219,238.0
909.5827,190.0
909.94653,172.0
910.3105,307.0
910.6746,140.0
911.0389,245.0
911.4033,237.0
911.7679,148.0
912.13257,270.0
912.49744,232.0
912.8624,171.0
913.2276,250.0
913.5929,165.0
913.9583,191.0
914.3239,299.0
914.68964,148.0
915.05554,257.0
915.4216,270.0
915.7877,130.0
916.15405,291.0
916.5205,250.0
916.88715,170.0
917.2539,294.0
917.6208,182.0
917.98785,190.0
918.35504,341.0
918.7224,139.0
919.0899,234.0
919.4575,264.0
919.8253,131.0
920.19324,456.0
920.56134,172.0
920.92957,203.0
921.2979,366.0
921.66644,128.0
922.0351,239.0
922.40393,302.0
922.7729,148.0
923.14197,277.0
923.5112,227.0
923.8806,175.0
924.2502,261.0
924.6199,159.0
924.98975,208.0
925.35974,271.0
925.72986,134.0
926.10016,344.0
926.4706,238.0
926.8412,183.0
927.2119,303.0
927.5828,167.0
927.95386,223.0
928.325,271.0
928.69635,112.0
929.0678,229.0
929.43945,245.0
929.8112,144.0
930.18317,247.0
930.55524,229.0
930.9274,176.0
931.2998,297.0
931.6723,152.0
932.045,255.0
932.4178,271.0
932.7908,152.0
933.1639,301.0
933.5372,324.0
933.9106,182.0
934.2841,343.0
934.65784,158.0
935.0317,173.0
935.4057,348.0
935.77985,96.0
936.1542,253.0
936.5286,183.0
936.90326,158.0
937.278,276.0
937.65295,147.0
938.028,194.0
938.4032,251.0
938.77856,122.0
939.15405,254.0
939.5297,169.0
939.9055,187.0
940.2815,291.0
940.6576,155.0
941.0339,232.0
941.4103,213.0
941.78687,153.0
